timestamp,elapsed_s,cpu_pct,ram_pct,n_cameras_active
2026-07-28 11:35:40,5,37.0,6.9,0
2026-07-28 11:35:45,10,27.0,6.9,0
2026-07-28 11:35:50,15,26.3,6.9,0
2026-07-28 11:35:55,20,26.0,6.9,0
2026-07-28 11:36:00,25,25.6,6.9,0
2026-07-28 11:36:05,30,25.3,6.9,0
2026-07-28 11:36:10,35,24.9,6.9,0
2026-07-28 11:36:15,40,25.1,6.9,0
2026-07-28 11:36:20,45,25.1,6.9,0
2026-07-28 11:36:25,50,23.9,6.9,0
2026-07-28 11:36:30,55,25.2,6.9,0
2026-07-28 11:36:35,60,26.1,6.9,0
2026-07-28 11:36:40,65,25.5,6.9,0
2026-07-28 11:36:45,70,24.9,6.9,0
2026-07-28 11:36:50,75,25.3,6.9,0
2026-07-28 11:36:55,80,24.5,6.9,0
2026-07-28 11:37:00,85,24.6,6.9,0
2026-07-28 11:37:05,90,24.2,6.9,0
2026-07-28 11:37:10,95,24.6,6.9,0
2026-07-28 11:37:15,100,25.6,6.9,0
2026-07-28 11:37:20,105,24.9,6.9,0
2026-07-28 11:37:25,110,23.6,6.9,0
2026-07-28 11:37:30,115,25.2,6.9,0
2026-07-28 11:37:35,120,24.4,6.9,0
2026-07-28 11:37:40,125,24.7,6.9,0
2026-07-28 11:37:45,130,23.7,6.9,0
2026-07-28 11:37:50,135,24.8,6.9,0
2026-07-28 11:37:55,140,25.9,6.9,0
2026-07-28 11:38:00,145,26.4,6.9,0
2026-07-28 11:38:05,150,25.3,6.9,0
2026-07-28 11:38:10,155,25.1,6.9,0
2026-07-28 11:38:15,160,25.6,6.9,0
2026-07-28 11:38:20,165,24.8,6.9,0
2026-07-28 11:38:25,170,23.9,6.9,0
2026-07-28 11:38:30,175,24.0,6.9,0
2026-07-28 11:38:35,180,24.6,6.9,0
2026-07-28 11:38:40,185,24.7,6.9,0
2026-07-28 11:38:45,190,23.9,6.9,0
2026-07-28 11:38:50,195,24.6,6.9,0
2026-07-28 11:38:55,200,24.7,6.9,0
2026-07-28 11:39:00,205,24.2,6.9,0
