timestamp,elapsed_s,cpu_pct,ram_pct,ram_available_mb,n_cameras_active,cam1,cam2,cam3,cam4,composite
2026-07-27 00:19:03,0,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-27 00:19:07,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-27 00:19:07,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-27 00:19:07,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-27 00:19:07,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-27 00:19:07,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-27 00:19:08,5,39.8,7.4,119051,0,0,0,0,0,full_screen
2026-07-27 00:19:10,7,39.8,7.4,119051,4,1,1,1,1,full_screen
2026-07-27 00:19:13,10,83.2,10.2,115346,4,1,1,1,1,full_screen
2026-07-27 00:19:18,15,85.6,9.9,115836,4,1,1,1,1,full_screen
2026-07-27 00:19:23,20,83.1,10.0,115676,4,1,1,1,1,full_screen
2026-07-27 00:19:26,23,83.1,10.0,115676,4,1,1,1,1,full_screen
2026-07-27 00:19:27,24,83.1,10.0,115676,4,1,1,1,1,full_screen
2026-07-27 00:19:28,25,84.8,10.1,115522,4,1,1,1,1,full_screen
2026-07-27 00:19:33,30,86.7,9.9,115828,4,1,1,1,1,full_screen
2026-07-27 00:19:38,35,87.8,9.8,115950,4,1,1,1,1,full_screen
2026-07-27 00:19:44,41,85.6,10.1,115506,4,1,1,1,1,full_screen
2026-07-27 00:19:49,46,85.5,10.0,115712,4,1,1,1,1,full_screen
2026-07-27 00:19:50,47,85.5,10.0,115712,4,1,1,1,1,full_screen
2026-07-27 00:19:51,48,85.5,10.0,115712,4,1,1,1,1,full_screen
2026-07-27 00:19:54,51,85.7,9.9,115813,4,1,1,1,1,full_screen
2026-07-27 00:19:59,56,86.1,10.1,115550,4,1,1,1,1,full_screen
2026-07-27 00:20:04,61,87.9,10.3,115273,4,1,1,1,1,full_screen
2026-07-27 00:20:09,66,87.5,9.8,115880,4,1,1,1,1,full_screen
2026-07-27 00:20:14,71,88.8,9.8,115906,4,1,1,1,1,full_screen
2026-07-27 00:20:14,71,88.8,9.8,115906,4,1,1,1,1,full_screen
2026-07-27 00:20:15,72,88.8,9.8,115906,4,1,1,1,1,full_screen
2026-07-27 00:20:19,76,86.1,10.1,115568,4,1,1,1,1,full_screen
2026-07-27 00:20:24,81,86.9,10.2,115335,4,1,1,1,1,full_screen
2026-07-27 00:20:29,86,88.1,10.0,115591,4,1,1,1,1,full_screen
2026-07-27 00:20:34,91,85.8,9.9,115753,4,1,1,1,1,full_screen
2026-07-27 00:20:38,95,85.8,9.9,115753,4,1,1,1,1,full_screen
2026-07-27 00:20:39,96,85.2,10.2,115415,4,1,1,1,1,full_screen
2026-07-27 00:20:39,96,85.2,10.2,115415,4,1,1,1,1,full_screen
2026-07-27 00:20:44,101,86.4,10.2,115439,4,1,1,1,1,full_screen
2026-07-27 00:20:49,106,88.6,10.2,115342,4,1,1,1,1,full_screen
2026-07-27 00:20:54,111,87.8,10.2,115433,4,1,1,1,1,full_screen
2026-07-27 00:20:59,116,87.1,10.5,115062,4,1,1,1,1,full_screen
2026-07-27 00:21:02,119,87.1,10.5,115062,4,1,1,1,1,full_screen
2026-07-27 00:21:03,120,87.1,10.5,115062,4,1,1,1,1,full_screen
2026-07-27 00:21:04,121,86.1,10.2,115343,4,1,1,1,1,full_screen
2026-07-27 00:21:09,126,86.7,10.2,115444,4,1,1,1,1,full_screen
2026-07-27 00:21:14,131,88.1,10.3,115205,4,1,1,1,1,full_screen
2026-07-27 00:21:19,136,86.3,10.4,115149,4,1,1,1,1,full_screen
2026-07-27 00:21:24,141,86.9,10.2,115394,4,1,1,1,1,full_screen
2026-07-27 00:21:26,143,86.9,10.2,115394,4,1,1,1,1,full_screen
2026-07-27 00:21:27,144,86.9,10.2,115394,4,1,1,1,1,full_screen
2026-07-27 00:21:29,146,84.3,10.4,115172,4,1,1,1,1,full_screen
2026-07-27 00:21:34,151,85.7,10.3,115204,4,1,1,1,1,full_screen
2026-07-27 00:21:39,156,87.3,10.3,115305,4,1,1,1,1,full_screen
