timestamp,elapsed_s,cpu_pct,ram_pct,n_cameras_active
2026-07-28 00:44:10,19,77.7,10.2,4
2026-07-28 00:44:15,24,83.4,10.3,4
2026-07-28 00:44:20,29,84.0,10.1,4
2026-07-28 00:44:25,34,83.5,10.2,4
2026-07-28 00:44:30,39,82.8,10.2,4
2026-07-28 00:44:35,44,83.8,10.3,4
2026-07-28 00:44:40,49,83.6,10.3,4
2026-07-28 00:44:45,54,83.6,10.1,4
2026-07-28 00:44:50,59,84.8,10.4,4
2026-07-28 00:44:55,64,84.5,10.2,4
2026-07-28 00:45:00,69,84.9,10.2,4
2026-07-28 00:45:05,74,84.1,10.3,4
2026-07-28 00:45:10,79,84.3,10.3,4
2026-07-28 00:45:15,84,84.9,10.3,4
2026-07-28 00:45:20,89,83.8,10.4,4
2026-07-28 00:45:25,94,84.3,10.2,4
2026-07-28 00:45:30,99,84.3,10.4,4
2026-07-28 00:45:35,104,84.5,10.3,4
2026-07-28 00:45:40,109,85.1,10.3,4
2026-07-28 00:45:45,114,84.5,10.4,4
2026-07-28 00:45:50,119,84.1,10.3,4
2026-07-28 00:45:55,124,83.6,10.3,4
2026-07-28 00:46:00,129,84.0,10.4,4
2026-07-28 00:46:05,134,83.0,10.2,4
2026-07-28 00:46:10,139,82.4,10.3,4
2026-07-28 00:46:15,144,82.4,10.3,4
2026-07-28 00:46:20,149,84.8,10.4,4
2026-07-28 00:46:25,154,85.0,10.4,4
2026-07-28 00:46:30,159,84.3,10.4,4
2026-07-28 00:46:35,164,84.6,10.4,4
2026-07-28 00:46:40,169,84.8,10.3,4
2026-07-28 00:46:45,174,84.5,10.3,4
2026-07-28 00:46:50,179,84.4,10.5,4
2026-07-28 00:46:55,184,83.7,10.2,4
2026-07-28 00:47:00,189,83.3,10.3,4
2026-07-28 00:47:05,194,84.4,10.3,4
2026-07-28 00:47:10,199,85.2,10.3,4
2026-07-28 00:47:15,204,85.5,10.5,4
2026-07-28 00:47:20,209,83.4,10.2,4
2026-07-28 00:47:25,214,83.6,10.3,4
2026-07-28 00:47:30,219,84.9,10.5,4
2026-07-28 00:47:35,224,85.5,10.3,4
2026-07-28 00:47:40,229,84.5,10.3,4
2026-07-28 00:47:45,234,83.2,10.3,4
2026-07-28 00:47:50,239,82.7,10.3,4
2026-07-28 00:47:55,244,83.2,10.5,4
2026-07-28 00:48:00,249,84.0,10.2,4
2026-07-28 00:48:05,254,85.0,10.3,4
2026-07-28 00:48:10,259,84.6,10.6,4
2026-07-28 00:48:15,264,83.4,10.2,4
2026-07-28 00:48:20,269,83.8,10.4,4
2026-07-28 00:48:25,274,82.4,10.2,4
2026-07-28 00:48:30,279,82.3,10.3,4
2026-07-28 00:48:35,284,82.5,10.3,4
2026-07-28 00:48:40,289,82.6,10.3,4
2026-07-28 00:48:45,294,83.0,10.5,4
2026-07-28 00:48:50,299,83.1,10.2,4
2026-07-28 00:48:55,304,83.9,10.4,4
2026-07-28 00:49:00,309,84.0,10.3,4
2026-07-28 00:49:05,314,83.6,10.2,4
2026-07-28 00:49:10,319,83.6,10.5,4
2026-07-28 00:49:15,324,83.8,10.2,4
2026-07-28 00:49:20,329,84.3,10.4,4
2026-07-28 00:49:25,334,83.8,10.4,4
2026-07-28 00:49:30,339,83.7,10.2,4
2026-07-28 00:49:35,344,83.6,10.6,4
2026-07-28 00:49:40,349,83.4,10.2,4
2026-07-28 00:49:45,354,84.3,10.3,4
2026-07-28 00:49:50,359,84.6,10.6,4
2026-07-28 00:49:55,364,84.3,10.3,4
2026-07-28 00:50:00,369,84.8,10.4,4
2026-07-28 00:50:05,374,84.3,10.4,4
2026-07-28 00:50:10,379,84.5,10.4,4
2026-07-28 00:50:15,384,84.2,10.4,4
2026-07-28 00:50:20,389,84.2,10.3,4
2026-07-28 00:50:25,394,85.3,10.4,4
2026-07-28 00:50:30,399,84.9,10.4,4
2026-07-28 00:50:35,404,84.0,10.3,4
2026-07-28 00:50:40,409,85.6,10.3,4
2026-07-28 00:50:46,414,85.1,10.4,4
2026-07-28 00:50:51,419,84.5,10.3,4
2026-07-28 00:50:56,424,86.5,10.3,4
2026-07-28 00:51:01,429,86.3,10.3,4
2026-07-28 00:51:06,434,84.5,10.4,4
2026-07-28 00:51:11,439,84.0,10.4,4
2026-07-28 00:51:16,444,84.2,10.4,4
2026-07-28 00:51:21,449,83.5,10.3,4
2026-07-28 00:51:26,454,84.1,10.3,4
2026-07-28 00:51:31,459,84.4,10.5,4
2026-07-28 00:51:36,464,84.1,10.3,4
2026-07-28 00:51:41,469,83.5,10.4,4
2026-07-28 00:51:46,474,83.3,10.3,4
2026-07-28 00:51:51,479,83.1,10.3,4
2026-07-28 00:51:56,484,84.4,10.6,4
2026-07-28 00:52:01,489,84.1,10.4,4
2026-07-28 00:52:06,494,81.8,10.5,4
2026-07-28 00:52:11,499,82.1,10.5,4
2026-07-28 00:52:16,504,81.8,10.5,4
2026-07-28 00:52:21,509,82.1,10.4,4
