group,metric,n,min,q1,median,q3,p95,p99,max,mean,std
ALL,cpu_pct,1937,0.0,82.1,86.8,91.7,95.7,96.7,97.9,86.546,7.742
ALL,ram_pct,1937,0.0,9.2,9.3,9.5,9.5,9.6,9.6,9.215,0.612
0_cams,cpu_pct,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_cams,ram_pct,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_cams,cpu_pct,1931,0.0,82.1,86.8,91.7,95.7,96.7,97.9,86.815,6.064
4_cams,ram_pct,1931,0.0,9.2,9.3,9.5,9.5,9.6,9.6,9.243,0.333
