timestamp,elapsed_s,cpu_pct,ram_pct,ram_available_mb,n_cameras_active,cam1,cam2,cam3,cam4,composite
2026-07-25 23:59:25,0,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 23:59:27,2,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 23:59:27,2,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 23:59:27,2,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 23:59:27,2,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 23:59:27,2,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 23:59:30,5,37.2,7.3,119057,0,0,0,0,0,full_screen
2026-07-25 23:59:35,10,37.2,7.3,119057,4,1,1,1,1,full_screen
2026-07-25 23:59:35,10,54.9,9.5,116346,4,1,1,1,1,full_screen
2026-07-25 23:59:40,15,91.6,9.9,115817,4,1,1,1,1,full_screen
2026-07-25 23:59:45,20,90.1,10.0,115674,4,1,1,1,1,full_screen
2026-07-25 23:59:47,22,90.1,10.0,115674,4,1,1,1,1,full_screen
2026-07-25 23:59:48,23,90.1,10.0,115674,4,1,1,1,1,full_screen
2026-07-25 23:59:50,25,93.3,10.1,115582,4,1,1,1,1,full_screen
2026-07-25 23:59:55,30,92.8,10.0,115595,4,1,1,1,1,full_screen
2026-07-26 00:00:00,35,92.9,10.0,115597,4,1,1,1,1,full_screen
2026-07-26 00:00:05,40,93.2,10.0,115604,4,1,1,1,1,full_screen
2026-07-26 00:00:10,45,93.2,10.0,115604,4,1,1,1,1,full_screen
2026-07-26 00:00:10,45,93.3,9.8,115846,4,1,1,1,1,full_screen
2026-07-26 00:00:12,47,93.3,9.8,115846,4,1,1,1,1,full_screen
2026-07-26 00:00:15,50,94.6,10.1,115534,4,1,1,1,1,full_screen
2026-07-26 00:00:20,55,93.8,10.1,115528,4,1,1,1,1,full_screen
2026-07-26 00:00:25,60,93.7,10.1,115496,4,1,1,1,1,full_screen
2026-07-26 00:00:30,65,92.3,10.1,115517,4,1,1,1,1,full_screen
2026-07-26 00:00:33,68,92.3,10.1,115517,4,1,1,1,1,full_screen
2026-07-26 00:00:35,70,92.3,10.1,115517,4,1,1,1,1,full_screen
2026-07-26 00:00:35,70,92.7,10.2,115362,4,1,1,1,1,full_screen
2026-07-26 00:00:40,75,94.4,10.2,115416,4,1,1,1,1,full_screen
2026-07-26 00:00:45,80,93.8,10.2,115437,4,1,1,1,1,full_screen
2026-07-26 00:00:50,85,93.5,10.2,115452,4,1,1,1,1,full_screen
2026-07-26 00:00:55,90,92.8,10.2,115396,4,1,1,1,1,full_screen
2026-07-26 00:00:56,91,92.8,10.2,115396,4,1,1,1,1,full_screen
