timestamp,elapsed_s,cpu_pct,ram_pct,ram_available_mb,n_cameras_active,cam1,cam2,cam3,cam4,composite
2026-07-29 22:10:40,0,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-29 22:10:44,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-29 22:10:44,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-29 22:10:44,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-29 22:10:44,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-29 22:10:44,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-29 22:10:45,5,41.7,8.5,117544,0,0,0,0,0,full_screen
2026-07-29 22:10:50,10,49.9,8.7,117318,0,0,0,0,0,full_screen
2026-07-29 22:10:55,15,48.7,8.6,117389,0,0,0,0,0,full_screen
2026-07-29 22:11:00,20,48.1,8.7,117311,0,0,0,0,0,full_screen
2026-07-29 22:11:01,21,48.1,8.7,117311,0,0,0,0,0,full_screen
2026-07-29 22:11:02,22,48.1,8.7,117311,0,0,0,0,0,full_screen
2026-07-29 22:11:05,25,49.7,8.8,117135,0,0,0,0,0,full_screen
2026-07-29 22:11:10,30,48.6,8.8,117137,0,0,0,0,0,full_screen
2026-07-29 22:11:15,35,50.6,8.8,117129,0,0,0,0,0,full_screen
2026-07-29 22:11:20,40,47.9,8.9,117122,0,0,0,0,0,full_screen
2026-07-29 22:11:23,43,47.9,8.9,117122,0,0,0,0,0,full_screen
2026-07-29 22:11:24,44,47.9,8.9,117122,0,0,0,0,0,full_screen
2026-07-29 22:11:25,45,49.9,9.0,116933,0,0,0,0,0,full_screen
2026-07-29 22:11:30,50,48.7,9.0,116997,0,0,0,0,0,full_screen
2026-07-29 22:11:35,55,49.6,8.9,117017,0,0,0,0,0,full_screen
2026-07-29 22:11:40,60,48.5,8.9,117022,0,0,0,0,0,full_screen
2026-07-29 22:11:45,65,48.5,8.9,117022,0,0,0,0,0,full_screen
2026-07-29 22:11:45,65,50.2,8.8,117244,0,0,0,0,0,full_screen
2026-07-29 22:11:46,66,50.2,8.8,117244,0,0,0,0,0,full_screen
2026-07-29 22:11:50,70,47.7,9.0,116892,0,0,0,0,0,full_screen
2026-07-29 22:11:55,75,49.2,9.1,116844,0,0,0,0,0,full_screen
2026-07-29 22:12:00,80,49.0,9.0,116905,0,0,0,0,0,full_screen
2026-07-29 22:12:05,85,47.8,9.0,116891,0,0,0,0,0,full_screen
2026-07-29 22:12:07,87,47.8,9.0,116891,0,0,0,0,0,full_screen
2026-07-29 22:12:08,88,47.8,9.0,116891,0,0,0,0,0,full_screen
2026-07-29 22:12:10,90,49.6,9.1,116795,0,0,0,0,0,full_screen
2026-07-29 22:12:15,95,48.1,9.1,116848,0,0,0,0,0,full_screen
2026-07-29 22:12:20,100,50.5,9.1,116831,0,0,0,0,0,full_screen
2026-07-29 22:12:25,105,48.6,9.1,116851,0,0,0,0,0,full_screen
2026-07-29 22:12:30,110,49.3,9.2,116739,0,0,0,0,0,full_screen
2026-07-29 22:12:35,115,48.0,9.2,116726,0,0,0,0,0,full_screen
2026-07-29 22:12:40,120,50.3,9.1,116775,0,0,0,0,0,full_screen
2026-07-29 22:12:45,125,49.0,9.1,116812,0,0,0,0,0,full_screen
2026-07-29 22:12:50,130,49.0,9.1,116812,0,0,0,0,0,full_screen
2026-07-29 22:12:50,130,50.1,9.0,116984,0,0,0,0,0,full_screen
2026-07-29 22:12:51,131,50.1,9.0,116984,0,0,0,0,0,full_screen
2026-07-29 22:12:55,135,47.4,9.2,116655,0,0,0,0,0,full_screen
