timestamp,elapsed_s,cpu_pct,ram_pct,ram_available_mb,n_cameras_active,cam1,cam2,cam3,cam4,composite
2026-07-25 19:29:54,0,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 19:29:58,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 19:29:58,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 19:29:58,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 19:29:58,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 19:29:58,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 19:29:59,5,36.5,6.1,120650,0,0,0,0,0,full_screen
2026-07-25 19:30:04,10,32.3,6.2,120558,0,0,0,0,0,full_screen
2026-07-25 19:30:05,11,32.3,6.2,120558,1,1,0,0,0,full_screen
2026-07-25 19:30:09,15,40.4,6.7,119892,1,1,0,0,0,full_screen
2026-07-25 19:30:14,20,40.8,6.6,119976,1,1,0,0,0,full_screen
2026-07-25 19:30:19,25,44.9,6.7,119874,1,1,0,0,0,full_screen
2026-07-25 19:30:24,30,42.9,6.7,119918,1,1,0,0,0,full_screen
2026-07-25 19:30:29,35,42.3,6.7,119878,1,1,0,0,0,full_screen
2026-07-25 19:30:34,40,40.1,6.7,119862,1,1,0,0,0,full_screen
2026-07-25 19:30:36,42,40.1,6.7,119862,1,1,0,0,0,full_screen
2026-07-25 19:30:37,43,40.1,6.7,119862,1,1,0,0,0,full_screen
2026-07-25 19:30:39,45,46.2,6.7,119835,1,1,0,0,0,full_screen
2026-07-25 19:30:44,50,40.4,6.7,119885,1,1,0,0,0,full_screen
2026-07-25 19:30:49,55,41.3,6.7,119904,1,1,0,0,0,full_screen
2026-07-25 19:30:54,60,39.2,6.8,119818,1,1,0,0,0,full_screen
2026-07-25 19:30:57,63,39.2,6.8,119818,1,1,0,0,0,full_screen
2026-07-25 19:30:58,64,39.2,6.8,119818,1,1,0,0,0,full_screen
2026-07-25 19:30:59,65,44.8,6.8,119818,1,1,0,0,0,full_screen
2026-07-25 19:31:04,70,41.8,6.8,119825,1,1,0,0,0,full_screen
2026-07-25 19:31:09,75,41.0,6.8,119753,1,1,0,0,0,full_screen
2026-07-25 19:31:14,80,40.8,6.8,119795,1,1,0,0,0,full_screen
2026-07-25 19:31:19,85,40.8,6.8,119795,1,1,0,0,0,full_screen
2026-07-25 19:31:19,85,40.8,6.6,119957,1,1,0,0,0,full_screen
2026-07-25 19:31:20,86,40.8,6.6,119957,1,1,0,0,0,full_screen
2026-07-25 19:31:24,90,42.3,6.8,119798,1,1,0,0,0,full_screen
2026-07-25 19:31:29,95,42.8,6.7,119870,1,1,0,0,0,full_screen
2026-07-25 19:31:34,100,42.6,6.8,119815,1,1,0,0,0,full_screen
2026-07-25 19:31:39,105,39.0,6.8,119802,1,1,0,0,0,full_screen
2026-07-25 19:31:40,106,39.0,6.8,119802,1,1,0,0,0,full_screen
2026-07-25 19:31:41,107,39.0,6.8,119802,1,1,0,0,0,full_screen
2026-07-25 19:31:44,110,41.9,6.8,119777,1,1,0,0,0,full_screen
2026-07-25 19:31:49,115,40.3,6.8,119763,1,1,0,0,0,full_screen
2026-07-25 19:31:54,120,42.8,6.8,119761,1,1,0,0,0,full_screen
2026-07-25 19:31:59,125,40.8,6.8,119754,1,1,0,0,0,full_screen
2026-07-25 19:32:02,128,40.8,6.8,119754,1,1,0,0,0,full_screen
2026-07-25 19:32:03,129,40.8,6.8,119754,1,1,0,0,0,full_screen
2026-07-25 19:32:04,130,44.1,6.8,119724,1,1,0,0,0,full_screen
2026-07-25 19:32:09,135,41.8,6.8,119714,1,1,0,0,0,full_screen
2026-07-25 19:32:14,140,42.5,6.9,119636,1,1,0,0,0,full_screen
2026-07-25 19:32:19,145,41.2,6.8,119715,1,1,0,0,0,full_screen
2026-07-25 19:32:24,150,41.2,6.9,119696,1,1,0,0,0,full_screen
2026-07-25 19:32:29,155,43.2,6.8,119715,1,1,0,0,0,full_screen
2026-07-25 19:32:34,160,40.5,6.9,119676,1,1,0,0,0,full_screen
2026-07-25 19:32:39,165,41.3,6.9,119689,1,1,0,0,0,full_screen
2026-07-25 19:32:44,170,38.5,6.8,119786,1,1,0,0,0,full_screen
2026-07-25 19:32:45,171,38.5,6.8,119786,1,1,0,0,0,full_screen
2026-07-25 19:32:46,172,38.5,6.8,119786,1,1,0,0,0,full_screen
2026-07-25 19:32:49,175,42.1,6.8,119755,1,1,0,0,0,full_screen
2026-07-25 19:32:54,180,39.6,6.8,119754,1,1,0,0,0,full_screen
2026-07-25 19:32:59,185,41.2,6.8,119740,1,1,0,0,0,full_screen
2026-07-25 19:33:04,190,38.4,6.8,119726,1,1,0,0,0,full_screen
2026-07-25 19:33:09,195,43.0,6.8,119717,1,1,0,0,0,full_screen
2026-07-25 19:33:14,200,40.5,6.8,119731,1,1,0,0,0,full_screen
2026-07-25 19:33:19,205,41.6,6.9,119676,1,1,0,0,0,full_screen
2026-07-25 19:33:24,210,40.3,6.8,119743,1,1,0,0,0,full_screen
2026-07-25 19:33:27,213,40.3,6.8,119743,1,1,0,0,0,full_screen
2026-07-25 19:33:28,214,40.3,6.8,119743,1,1,0,0,0,full_screen
2026-07-25 19:33:29,215,40.7,6.8,119727,1,1,0,0,0,full_screen
2026-07-25 19:33:34,220,42.6,6.8,119712,1,1,0,0,0,full_screen
2026-07-25 19:33:39,225,39.4,6.9,119684,1,1,0,0,0,full_screen
2026-07-25 19:33:44,230,42.7,6.9,119690,1,1,0,0,0,full_screen
2026-07-25 19:33:49,235,39.5,6.8,119791,1,1,0,0,0,full_screen
2026-07-25 19:33:54,240,40.8,6.8,119715,1,1,0,0,0,full_screen
2026-07-25 19:33:59,245,40.0,6.9,119678,1,1,0,0,0,full_screen
2026-07-25 19:34:04,250,41.3,6.9,119669,1,1,0,0,0,full_screen
2026-07-25 19:34:09,255,38.7,6.8,119810,1,1,0,0,0,full_screen
2026-07-25 19:34:10,256,38.7,6.8,119810,1,1,0,0,0,full_screen
2026-07-25 19:34:11,257,38.7,6.8,119810,1,1,0,0,0,full_screen
2026-07-25 19:34:14,260,45.0,6.9,119683,1,1,0,0,0,full_screen
