timestamp,elapsed_s,cpu_pct,ram_pct,ram_available_mb,n_cameras_active,cam1,cam2,cam3,cam4,composite
2026-07-26 23:18:13,0,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-26 23:18:17,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-26 23:18:17,4,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-26 23:18:17,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-26 23:18:17,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-26 23:18:17,4,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-26 23:18:18,5,39.7,7.2,119199,0,0,0,0,0,full_screen
2026-07-26 23:18:19,6,39.7,7.2,119199,1,1,0,0,0,full_screen
2026-07-26 23:18:23,10,56.8,8.2,117970,1,1,0,0,0,full_screen
2026-07-26 23:18:28,15,55.6,8.1,118072,1,1,0,0,0,full_screen
2026-07-26 23:18:33,20,54.7,8.1,118119,1,1,0,0,0,full_screen
2026-07-26 23:18:35,22,54.7,8.1,118119,1,1,0,0,0,full_screen
2026-07-26 23:18:36,23,54.7,8.1,118119,1,1,0,0,0,full_screen
2026-07-26 23:18:38,25,57.4,8.3,117893,1,1,0,0,0,full_screen
2026-07-26 23:18:43,30,56.6,8.2,118005,1,1,0,0,0,full_screen
2026-07-26 23:18:48,35,59.0,8.2,117926,1,1,0,0,0,full_screen
2026-07-26 23:18:53,40,56.9,8.1,118032,1,1,0,0,0,full_screen
2026-07-26 23:18:56,43,56.9,8.1,118032,1,1,0,0,0,full_screen
2026-07-26 23:18:57,44,56.9,8.1,118032,1,1,0,0,0,full_screen
2026-07-26 23:18:58,45,57.6,8.4,117647,1,1,0,0,0,full_screen
2026-07-26 23:19:03,50,57.0,8.3,117857,1,1,0,0,0,full_screen
2026-07-26 23:19:08,55,59.0,8.3,117846,1,1,0,0,0,full_screen
2026-07-26 23:19:13,60,56.0,8.5,117637,1,1,0,0,0,full_screen
2026-07-26 23:19:18,65,56.5,8.3,117856,1,1,0,0,0,full_screen
2026-07-26 23:19:23,70,56.0,8.5,117634,1,1,0,0,0,full_screen
2026-07-26 23:19:28,75,57.4,8.5,117622,1,1,0,0,0,full_screen
2026-07-26 23:19:33,80,60.2,8.4,117663,1,1,0,0,0,full_screen
