timestamp,elapsed_s,cpu_pct,ram_pct,n_cameras_active
2026-07-27 20:12:26,13,49.8,8.4,1
2026-07-27 20:12:31,18,51.0,8.4,1
2026-07-27 20:12:36,23,51.5,8.3,1
2026-07-27 20:12:41,28,50.2,8.3,1
2026-07-27 20:12:46,33,49.0,8.4,1
2026-07-27 20:12:51,38,51.3,8.4,1
2026-07-27 20:12:56,43,52.4,8.4,1
2026-07-27 20:13:01,48,52.3,8.4,1
2026-07-27 20:13:06,53,51.1,8.4,1
2026-07-27 20:13:11,58,50.8,8.4,1
2026-07-27 20:13:16,63,50.6,8.4,1
2026-07-27 20:13:21,68,51.5,8.4,1
2026-07-27 20:13:26,73,50.1,8.4,1
2026-07-27 20:13:31,78,48.7,8.4,1
2026-07-27 20:13:36,83,50.1,8.4,1
2026-07-27 20:13:41,88,50.5,8.4,1
2026-07-27 20:13:46,93,50.3,8.4,1
2026-07-27 20:13:51,98,49.9,8.4,1
2026-07-27 20:13:56,103,51.5,8.3,1
2026-07-27 20:14:01,108,51.0,8.4,1
2026-07-27 20:14:06,113,48.7,8.3,1
2026-07-27 20:14:11,118,48.4,8.4,1
2026-07-27 20:14:16,123,48.9,8.4,1
2026-07-27 20:14:21,128,48.5,8.4,1
2026-07-27 20:14:26,133,49.2,8.4,1
2026-07-27 20:14:31,138,48.8,8.3,1
2026-07-27 20:14:36,143,49.2,8.5,1
2026-07-27 20:14:41,148,49.4,8.4,1
2026-07-27 20:14:46,153,50.4,8.4,1
2026-07-27 20:14:51,158,49.9,8.4,1
2026-07-27 20:14:57,163,49.8,8.4,1
2026-07-27 20:15:02,168,49.0,8.4,1
2026-07-27 20:15:07,173,50.3,8.4,1
2026-07-27 20:15:12,178,49.1,8.4,1
2026-07-27 20:15:17,183,50.0,8.4,1
2026-07-27 20:15:22,188,49.4,8.4,1
2026-07-27 20:15:27,193,48.7,8.4,1
2026-07-27 20:15:32,198,48.7,8.4,1
2026-07-27 20:15:37,203,49.0,8.4,1
2026-07-27 20:15:42,208,49.3,8.5,1
2026-07-27 20:15:47,213,49.9,8.4,1
2026-07-27 20:15:52,218,48.5,8.4,1
2026-07-27 20:15:57,223,48.7,8.4,1
2026-07-27 20:16:02,228,49.3,8.4,1
2026-07-27 20:16:07,233,49.3,8.4,1
2026-07-27 20:16:12,238,49.0,8.4,1
2026-07-27 20:16:17,243,49.3,8.4,1
2026-07-27 20:16:22,248,51.0,8.4,1
2026-07-27 20:16:27,253,49.5,8.4,1
2026-07-27 20:16:32,258,49.3,8.4,1
2026-07-27 20:16:37,263,49.6,8.4,1
2026-07-27 20:16:42,268,50.7,8.5,1
2026-07-27 20:16:47,273,50.2,8.4,1
2026-07-27 20:16:52,278,49.6,8.4,1
2026-07-27 20:16:57,283,50.3,8.5,1
2026-07-27 20:17:02,288,50.5,8.4,1
2026-07-27 20:17:07,293,50.0,8.4,1
2026-07-27 20:17:12,298,49.2,8.4,1
2026-07-27 20:17:17,303,49.8,8.5,1
2026-07-27 20:17:22,308,51.5,8.4,1
2026-07-27 20:17:27,313,51.3,8.4,1
2026-07-27 20:17:32,318,49.3,8.3,1
2026-07-27 20:17:37,323,49.0,8.4,1
2026-07-27 20:17:42,328,49.4,8.5,1
2026-07-27 20:17:47,333,49.6,8.3,1
2026-07-27 20:17:52,338,49.5,8.4,1
2026-07-27 20:17:57,343,50.0,8.4,1
2026-07-27 20:18:02,348,49.7,8.4,1
2026-07-27 20:18:07,353,50.1,8.4,1
2026-07-27 20:18:12,358,49.1,8.4,1
2026-07-27 20:18:17,363,49.4,8.5,1
2026-07-27 20:18:22,368,49.7,8.5,1
2026-07-27 20:18:27,373,49.7,8.4,1
2026-07-27 20:18:32,378,49.5,8.4,1
2026-07-27 20:18:37,383,51.2,8.4,1
2026-07-27 20:18:42,388,49.3,8.5,1
2026-07-27 20:18:47,393,49.8,8.4,1
2026-07-27 20:18:52,398,49.9,8.4,1
2026-07-27 20:18:57,403,51.1,8.4,1
2026-07-27 20:19:02,408,49.5,8.5,1
2026-07-27 20:19:07,413,51.0,8.4,1
2026-07-27 20:19:12,418,49.5,8.5,1
2026-07-27 20:19:17,423,49.7,8.4,1
2026-07-27 20:19:22,428,48.6,8.5,1
2026-07-27 20:19:27,433,51.7,8.4,1
2026-07-27 20:19:32,438,51.0,8.5,1
2026-07-27 20:19:37,443,50.6,8.4,1
2026-07-27 20:19:42,448,51.4,8.4,1
2026-07-27 20:19:47,453,51.6,8.5,1
2026-07-27 20:19:52,458,50.5,8.5,1
2026-07-27 20:19:57,463,50.9,8.4,1
2026-07-27 20:20:02,468,49.0,8.4,1
2026-07-27 20:20:07,473,49.5,8.4,1
2026-07-27 20:20:12,478,48.5,8.4,1
2026-07-27 20:20:17,483,49.2,8.4,1
2026-07-27 20:20:22,488,49.2,8.4,1
2026-07-27 20:20:27,493,49.6,8.4,1
2026-07-27 20:20:32,498,48.7,8.5,1
2026-07-27 20:20:37,503,49.7,8.5,1
2026-07-27 20:20:42,508,50.0,8.5,1
2026-07-27 20:20:47,513,49.3,8.5,1
2026-07-27 20:20:52,518,49.2,8.5,1
2026-07-27 20:20:57,523,49.7,8.4,1
2026-07-27 20:21:02,528,52.1,8.5,1
2026-07-27 20:21:07,533,51.5,8.5,1
2026-07-27 20:21:12,538,50.5,8.4,1
2026-07-27 20:21:17,543,51.6,8.5,1
2026-07-27 20:21:22,548,49.5,8.4,1
2026-07-27 20:21:27,553,49.7,8.4,1
2026-07-27 20:21:32,558,49.5,8.5,1
2026-07-27 20:21:37,563,48.9,8.6,1
2026-07-27 20:21:42,568,50.1,8.4,1
2026-07-27 20:21:47,573,50.6,8.5,1
2026-07-27 20:21:52,578,50.8,8.4,1
2026-07-27 20:21:57,583,52.6,8.5,1
2026-07-27 20:22:02,588,51.2,8.4,1
2026-07-27 20:22:07,593,49.5,8.5,1
2026-07-27 20:22:12,598,49.3,8.5,1
2026-07-27 20:22:17,603,49.2,8.4,1
2026-07-27 20:22:22,608,49.5,8.4,1
2026-07-27 20:22:27,613,49.2,8.5,1
2026-07-27 20:22:32,618,47.7,8.5,1
2026-07-27 20:22:37,623,50.7,8.4,1
2026-07-27 20:22:42,628,50.5,8.4,1
2026-07-27 20:22:47,633,50.5,8.4,1
2026-07-27 20:22:52,638,50.2,8.4,1
2026-07-27 20:22:57,643,50.7,8.4,1
2026-07-27 20:23:02,648,50.4,8.5,1
2026-07-27 20:23:07,653,50.7,8.4,1
2026-07-27 20:23:12,658,50.6,8.4,1
2026-07-27 20:23:17,663,50.7,8.5,1
2026-07-27 20:23:22,668,50.6,8.5,1
