timestamp,elapsed_s,cpu_pct,ram_pct,ram_available_mb,n_cameras_active,cam1,cam2,cam3,cam4,composite
2026-07-25 20:30:46,0,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 20:30:48,2,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 20:30:48,2,0.0,0.0,0,0,0,0,0,0,unknown
2026-07-25 20:30:48,2,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 20:30:48,2,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 20:30:48,2,0.0,0.0,0,0,0,0,0,0,full_screen
2026-07-25 20:30:51,5,36.6,6.0,120756,0,0,0,0,0,full_screen
2026-07-25 20:30:55,9,36.6,6.0,120756,4,1,1,1,1,full_screen
2026-07-25 20:30:56,10,42.5,8.0,118168,4,1,1,1,1,full_screen
2026-07-25 20:31:01,15,66.0,8.3,117791,4,1,1,1,1,full_screen
2026-07-25 20:31:06,20,65.8,8.4,117656,4,1,1,1,1,full_screen
2026-07-25 20:31:11,25,68.4,8.4,117736,4,1,1,1,1,full_screen
2026-07-25 20:31:16,30,72.7,8.4,117680,4,1,1,1,1,full_screen
2026-07-25 20:31:21,35,71.6,8.4,117699,4,1,1,1,1,full_screen
2026-07-25 20:31:26,40,66.0,8.5,117635,4,1,1,1,1,full_screen
2026-07-25 20:31:28,42,66.0,8.5,117635,4,1,1,1,1,full_screen
2026-07-25 20:31:29,43,66.0,8.5,117635,4,1,1,1,1,full_screen
2026-07-25 20:31:31,45,75.2,8.4,117662,4,1,1,1,1,full_screen
2026-07-25 20:31:36,50,67.1,8.5,117638,4,1,1,1,1,full_screen
2026-07-25 20:31:41,55,64.5,8.5,117637,4,1,1,1,1,full_screen
2026-07-25 20:31:46,60,71.1,8.5,117636,4,1,1,1,1,full_screen
2026-07-25 20:31:50,64,71.1,8.5,117636,4,1,1,1,1,full_screen
2026-07-25 20:31:51,65,70.3,8.4,117663,4,1,1,1,1,full_screen
2026-07-25 20:31:51,65,70.3,8.4,117663,4,1,1,1,1,full_screen
2026-07-25 20:31:56,70,69.4,8.4,117699,4,1,1,1,1,full_screen
2026-07-25 20:32:01,75,69.6,8.5,117630,4,1,1,1,1,full_screen
2026-07-25 20:32:06,80,70.1,8.5,117554,4,1,1,1,1,full_screen
2026-07-25 20:32:11,85,67.1,8.5,117601,4,1,1,1,1,full_screen
2026-07-25 20:32:11,85,67.1,8.5,117601,4,1,1,1,1,full_screen
2026-07-25 20:32:12,86,67.1,8.5,117601,4,1,1,1,1,full_screen
2026-07-25 20:32:16,90,67.5,8.5,117557,4,1,1,1,1,full_screen
2026-07-25 20:32:21,95,67.5,8.5,117533,4,1,1,1,1,full_screen
2026-07-25 20:32:26,100,63.9,8.6,117481,4,1,1,1,1,full_screen
2026-07-25 20:32:31,105,63.7,8.5,117542,4,1,1,1,1,full_screen
2026-07-25 20:32:33,107,63.7,8.5,117542,4,1,1,1,1,full_screen
2026-07-25 20:32:34,108,63.7,8.5,117542,4,1,1,1,1,full_screen
2026-07-25 20:32:36,110,66.3,8.6,117465,4,1,1,1,1,full_screen
2026-07-25 20:32:41,115,67.8,8.6,117450,4,1,1,1,1,full_screen
2026-07-25 20:32:46,120,65.2,8.6,117471,4,1,1,1,1,full_screen
2026-07-25 20:32:51,125,69.2,8.5,117518,4,1,1,1,1,full_screen
2026-07-25 20:32:54,128,69.2,8.5,117518,4,1,1,1,1,full_screen
2026-07-25 20:32:55,129,69.2,8.5,117518,4,1,1,1,1,full_screen
2026-07-25 20:32:56,130,68.4,8.7,117366,4,1,1,1,1,full_screen
2026-07-25 20:33:01,135,69.3,8.6,117507,4,1,1,1,1,full_screen
2026-07-25 20:33:06,140,70.9,8.6,117467,4,1,1,1,1,full_screen
2026-07-25 20:33:11,145,72.2,8.6,117445,4,1,1,1,1,full_screen
2026-07-25 20:33:16,150,72.2,8.6,117445,4,1,1,1,1,full_screen
