timestamp,elapsed_s,cpu_pct,ram_pct,n_cameras_active
2026-07-29 12:03:27,5,32.1,7.2,0
2026-07-29 12:03:32,10,33.1,7.2,0
2026-07-29 12:03:37,15,32.0,7.2,0
2026-07-29 12:03:42,20,32.4,7.2,0
2026-07-29 12:03:47,25,30.2,7.2,0
2026-07-29 12:03:52,30,29.9,7.2,0
2026-07-29 12:03:57,35,30.3,7.2,0
2026-07-29 12:04:02,40,31.6,7.2,0
2026-07-29 12:04:07,45,31.8,7.2,0
2026-07-29 12:04:12,50,31.9,7.2,0
2026-07-29 12:04:17,55,31.6,7.2,0
2026-07-29 12:04:22,60,31.2,7.2,0
2026-07-29 12:04:27,65,31.5,7.2,0
2026-07-29 12:04:32,70,33.0,7.2,0
2026-07-29 12:04:37,75,32.4,7.2,0
2026-07-29 12:04:42,80,31.9,7.2,0
2026-07-29 12:04:47,85,29.1,7.2,0
2026-07-29 12:04:52,90,29.4,7.2,0
2026-07-29 12:04:57,95,29.3,7.2,0
2026-07-29 12:05:02,100,30.0,7.2,0
2026-07-29 12:05:07,105,29.7,7.2,0
2026-07-29 12:05:12,110,31.2,7.2,0
2026-07-29 12:05:17,115,29.7,7.2,0
2026-07-29 12:05:22,120,28.8,7.2,0
2026-07-29 12:05:27,125,29.8,7.2,0
2026-07-29 12:05:32,130,30.3,7.2,0
2026-07-29 12:05:37,135,29.7,7.2,0
2026-07-29 12:05:42,140,29.8,7.2,0
2026-07-29 12:05:47,145,29.9,7.2,0
2026-07-29 12:05:52,150,29.7,7.2,0
2026-07-29 12:05:57,155,28.7,7.2,0
2026-07-29 12:06:02,160,29.4,7.2,0
2026-07-29 12:06:07,165,29.8,7.2,0
2026-07-29 12:06:12,170,30.3,7.2,0
2026-07-29 12:06:17,175,29.8,7.2,0
2026-07-29 12:06:22,180,30.1,7.2,0
2026-07-29 12:06:27,185,30.0,7.2,0
2026-07-29 12:06:32,190,30.1,7.2,0
2026-07-29 12:06:37,195,29.3,7.2,0
2026-07-29 12:06:42,200,29.2,7.2,0
2026-07-29 12:06:47,205,29.7,7.2,0
2026-07-29 12:06:52,210,29.2,7.2,0
2026-07-29 12:06:57,215,28.1,7.2,0
2026-07-29 12:07:02,220,28.1,7.2,0
2026-07-29 12:07:07,225,28.7,7.2,0
2026-07-29 12:07:12,230,28.9,7.2,0
2026-07-29 12:07:17,235,28.9,7.2,0
2026-07-29 12:07:22,240,29.6,7.2,0
2026-07-29 12:07:27,245,30.7,7.2,0
2026-07-29 12:07:33,250,30.4,7.2,0
2026-07-29 12:07:38,255,29.5,7.2,0
2026-07-29 12:07:43,260,29.6,7.2,0
2026-07-29 12:07:48,265,29.3,7.2,0
2026-07-29 12:07:53,270,28.9,7.2,0
2026-07-29 12:07:58,275,29.0,7.2,0
2026-07-29 12:08:03,280,28.1,7.2,0
2026-07-29 12:08:08,285,28.7,7.2,0
2026-07-29 12:08:13,290,29.2,7.2,0
2026-07-29 12:08:18,295,29.6,7.2,0
2026-07-29 12:08:23,300,29.9,7.2,0
2026-07-29 12:08:28,305,29.9,7.2,0
2026-07-29 12:08:33,310,29.5,7.2,0
2026-07-29 12:08:38,315,28.7,7.2,0
2026-07-29 12:08:43,320,30.3,7.2,0
2026-07-29 12:08:48,325,28.5,7.2,0
2026-07-29 12:08:53,330,28.5,7.2,0
2026-07-29 12:08:58,335,29.4,7.2,0
2026-07-29 12:09:03,340,29.6,7.2,0
2026-07-29 12:09:08,345,29.7,7.2,0
2026-07-29 12:09:13,350,29.8,7.2,0
2026-07-29 12:09:18,355,29.6,7.2,0
2026-07-29 12:09:23,360,29.9,7.2,0
2026-07-29 12:09:28,365,30.4,7.2,0
2026-07-29 12:09:33,370,30.6,7.2,0
2026-07-29 12:09:38,375,30.3,7.2,0
2026-07-29 12:09:43,380,28.6,7.2,0
2026-07-29 12:09:48,385,29.1,7.2,0
2026-07-29 12:09:53,390,31.0,7.2,0
2026-07-29 12:09:58,395,28.9,7.2,0
2026-07-29 12:10:03,400,28.7,7.2,0
2026-07-29 12:10:08,405,28.5,7.2,0
2026-07-29 12:10:13,410,28.7,7.2,0
2026-07-29 12:10:18,415,28.4,7.2,0
2026-07-29 12:10:23,420,28.7,7.2,0
2026-07-29 12:10:28,425,29.5,7.2,0
2026-07-29 12:10:33,430,29.0,7.2,0
2026-07-29 12:10:38,435,28.5,7.2,0
2026-07-29 12:10:43,440,28.8,7.2,0
2026-07-29 12:10:48,445,28.2,7.2,0
2026-07-29 12:10:53,450,27.5,7.2,0
2026-07-29 12:10:58,455,27.9,7.2,0
2026-07-29 12:11:03,460,28.4,7.2,0
2026-07-29 12:11:08,465,29.1,7.2,0
2026-07-29 12:11:13,470,29.4,7.2,0
2026-07-29 12:11:18,475,28.8,7.2,0
2026-07-29 12:11:23,480,28.2,7.2,0
2026-07-29 12:11:28,485,28.1,7.2,0
2026-07-29 12:11:33,490,28.2,7.2,0
2026-07-29 12:11:38,495,28.6,7.2,0
2026-07-29 12:11:43,500,28.7,7.2,0
2026-07-29 12:11:48,505,29.2,7.2,0
2026-07-29 12:11:53,510,29.3,7.2,0
2026-07-29 12:11:58,515,29.1,7.2,0
2026-07-29 12:12:03,520,28.1,7.2,0
2026-07-29 12:12:08,525,27.1,7.2,0
2026-07-29 12:12:13,530,28.4,7.2,0
2026-07-29 12:12:18,535,27.4,7.2,0
2026-07-29 12:12:23,540,28.6,7.2,0
2026-07-29 12:12:28,545,28.6,7.2,0
2026-07-29 12:12:33,550,27.4,7.2,0
2026-07-29 12:12:38,555,27.0,7.2,0
2026-07-29 12:12:43,560,28.7,7.2,0
2026-07-29 12:12:48,565,28.6,7.2,0
2026-07-29 12:12:53,570,28.9,7.2,0
2026-07-29 12:12:58,575,28.9,7.2,0
2026-07-29 12:13:03,580,29.6,7.2,0
2026-07-29 12:13:08,585,28.3,7.2,0
2026-07-29 12:13:13,590,27.6,7.2,0
2026-07-29 12:13:18,595,27.7,7.2,0
2026-07-29 12:13:23,600,28.4,7.2,0
2026-07-29 12:13:28,605,29.1,7.2,0
2026-07-29 12:13:33,610,29.1,7.2,0
2026-07-29 12:13:38,615,28.9,7.2,0
2026-07-29 12:13:43,620,28.9,7.2,0
2026-07-29 12:13:48,625,29.6,7.2,0
2026-07-29 12:13:53,630,29.2,7.2,0
2026-07-29 12:13:58,635,28.9,7.2,0
2026-07-29 12:14:03,640,27.0,7.2,0
2026-07-29 12:14:08,645,26.0,7.2,0
